city,timestamp,temperature,season
New York,2010-04-07,9.421260518485377,spring
New York,2010-04-08,10.84580096037088,spring
New York,2010-04-09,11.588851524284003,spring
New York,2010-04-10,6.846152045989097,spring
New York,2010-04-11,10.893786427320487,spring
New York,2010-04-12,20.803361306029718,spring
New York,2010-04-13,16.445364253720506,spring
New York,2010-04-14,15.128417506842503,spring
New York,2010-04-15,7.5212052271458925,spring
New York,2010-04-16,3.9799414887679205,spring
New York,2010-04-17,10.700463692180122,spring
New York,2010-04-18,6.637840634015912,spring
New York,2010-04-19,11.23278118900316,spring
New York,2010-04-20,17.96865098574497,spring
New York,2010-04-21,11.198686329012755,spring
New York,2010-04-22,16.66900699216332,spring
New York,2010-04-23,11.026176736644056,spring
New York,2010-04-24,8.504866453629278,spring
New York,2010-04-25,3.0702250171288084,spring
New York,2010-04-26,9.35765279952942,spring
New York,2010-04-27,1.4129985906268132,spring
New York,2010-04-28,17.545738495255716,spring
New York,2010-04-29,8.349561464319288,spring
New York,2010-04-30,9.26281275287295,spring
New York,2010-05-01,11.523299576031897,spring
New York,2010-05-02,11.548847853915504,spring
New York,2010-05-03,3.6206635281675004,spring
New York,2010-05-04,5.12443680294977,spring
New York,2010-05-05,3.7295407824635705,spring
New York,2010-05-06,7.628578703207447,spring
New York,2010-05-07,11.167460291920671,spring
New York,2010-05-08,2.1897403554383583,spring
New York,2010-05-09,5.7637620423780875,spring
New York,2010-05-10,6.248560612722256,spring
New York,2010-05-11,8.902875477473778,spring
New York,2010-05-12,3.1064345476056907,spring
New York,2010-05-13,7.789103014422059,spring
New York,2010-05-14,13.780678676656173,spring
New York,2010-05-15,6.64335106129006,spring
New York,2010-05-16,11.98980054681126,spring
New York,2010-05-17,12.035883299790209,spring
New York,2010-05-18,9.504600789638875,spring
New York,2010-05-19,6.442643496281093,spring
New York,2010-05-20,16.87189885658553,spring
New York,2010-05-21,12.59460251204788,spring
New York,2010-05-22,10.74177811085083,spring
New York,2010-05-23,14.254313844746335,spring
New York,2010-05-24,19.091679157386586,spring
New York,2010-05-25,11.69692922811828,spring
New York,2010-05-26,0.18194962429222983,spring
New York,2010-05-27,5.173146961962654,spring
New York,2010-05-28,9.585310858921135,spring
New York,2010-05-29,13.024768346428743,spring
New York,2010-05-30,11.163244339536229,spring
New York,2010-05-31,7.8319783897005015,spring
New York,2010-06-01,15.942977650311851,summer
New York,2010-06-02,23.609271631394975,summer
New York,2010-06-03,17.0445064304254,summer
New York,2010-06-04,27.857942557598246,summer
New York,2010-06-05,22.67250784987609,summer
New York,2010-06-06,21.06969650232878,summer
New York,2010-06-07,29.158397246026425,summer
New York,2010-06-08,28.008594710951453,summer
New York,2010-06-09,30.202519792992497,summer
New York,2010-06-10,22.29371444792445,summer
New York,2010-06-11,28.591746139330763,summer
New York,2010-06-12,32.096655850364584,summer
New York,2010-06-13,30.69439898935476,summer
New York,2010-06-14,24.445374197477822,summer
New York,2010-06-15,25.239033652703213,summer
New York,2010-06-16,19.061011917830164,summer
New York,2010-06-17,34.26212217148843,summer
New York,2010-06-18,22.671328981986676,summer
New York,2010-06-19,19.651600332141502,summer
New York,2010-06-20,27.14796026223715,summer
New York,2010-06-21,27.372469646438653,summer
New York,2010-06-22,26.31083787380113,summer
New York,2010-06-23,34.68122606151256,summer
New York,2010-06-24,24.27263677725333,summer
New York,2010-06-25,22.41878650082391,summer
New York,2010-06-26,32.08192590939266,summer
New York,2010-06-27,28.32085566732241,summer
New York,2010-06-28,31.15281148336391,summer
New York,2010-06-29,27.20948009161712,summer
New York,2010-06-30,24.98903502914685,summer
New York,2010-07-01,29.764862166987047,summer
New York,2010-07-02,27.58029359130549,summer
New York,2010-07-03,17.802870707959805,summer
New York,2010-07-04,25.383885040236148,summer
New York,2010-07-05,22.01041319642393,summer
New York,2010-07-06,24.48720048209478,summer
New York,2010-07-07,26.254755454091033,summer
New York,2010-07-08,22.135662026302725,summer
New York,2010-07-09,18.916418067070953,summer
New York,2010-07-10,28.49792606932083,summer
New York,2010-07-11,19.614149096867983,summer
New York,2010-07-12,24.138371294156343,summer
New York,2010-07-13,29.709781888192598,summer
New York,2010-07-14,16.574223970727488,summer
New York,2010-07-15,20.10255636344535,summer
New York,2010-07-16,27.691859458667842,summer
New York,2010-07-17,20.647477434159036,summer
New York,2010-07-18,32.62342579926395,summer
New York,2010-07-19,27.511301590254362,summer
New York,2010-07-20,29.04871190439753,summer
New York,2010-07-21,23.921689282873526,summer
New York,2010-07-22,21.245508470841898,summer
New York,2010-07-23,21.44883195666685,summer
New York,2010-07-24,24.276378708860776,summer
New York,2010-07-25,23.141255446953892,summer
New York,2010-07-26,19.505118083700378,summer
New York,2010-07-27,22.958519824225043,summer
New York,2010-07-28,30.88247299406471,summer
New York,2010-07-29,23.683555521758116,summer
New York,2010-07-30,26.887634489765528,summer
New York,2010-07-31,19.195474483787336,summer
New York,2010-08-01,31.218129505984912,summer
New York,2010-08-02,16.780757511371156,summer
New York,2010-08-03,19.98438546003987,summer
New York,2010-08-04,24.51567663188426,summer
New York,2010-08-05,24.56530491058477,summer
New York,2010-08-06,22.162140376848498,summer
New York,2010-08-07,21.0713091862886,summer
New York,2010-08-08,21.151000377852963,summer
New York,2010-08-09,25.210204115282885,summer
New York,2010-08-10,27.285944498891293,summer
New York,2010-08-11,32.65432784710198,summer
New York,2010-08-12,26.675339421610722,summer
New York,2010-08-13,22.17578478276772,summer
New York,2010-08-14,35.06592447047417,summer
New York,2010-08-15,26.355210604752216,summer
New York,2010-08-16,33.144389809283254,summer
New York,2010-08-17,21.422187879603364,summer
New York,2010-08-18,24.30769250026775,summer
New York,2010-08-19,27.00983472112941,summer
New York,2010-08-20,32.84926400481564,summer
New York,2010-08-21,29.92803099489567,summer
New York,2010-08-22,32.79743977449445,summer
New York,2010-08-23,20.16738247451748,summer
New York,2010-08-24,18.73532222018857,summer
New York,2010-08-25,24.75144196761613,summer
New York,2010-08-26,23.510986407385104,summer
New York,2010-08-27,17.696109903300243,summer
New York,2010-08-28,17.685921303143857,summer
New York,2010-08-29,18.693400970618697,summer
New York,2010-08-30,26.999281447669187,summer
New York,2010-08-31,20.947496434213555,summer
New York,2010-09-01,7.445165211721342,autumn
New York,2010-09-02,21.646287758975934,autumn
New York,2010-09-03,12.387697101973803,autumn
New York,2010-09-04,16.132981454128267,autumn
New York,2010-09-05,13.719964047973617,autumn
New York,2010-09-06,23.555677570283116,autumn
New York,2010-09-07,19.59017917656231,autumn
New York,2010-09-08,16.07108841278084,autumn
New York,2010-09-09,12.388550036726333,autumn
New York,2010-09-10,2.2054277046125303,autumn
New York,2010-09-11,8.257004377414404,autumn
New York,2010-09-12,22.797848212019126,autumn
New York,2010-09-13,14.191455706420857,autumn
New York,2010-09-14,16.34354321187539,autumn
New York,2010-09-15,20.030274139142232,autumn
New York,2010-09-16,21.84825407976477,autumn
New York,2010-09-17,0.32514452809891026,autumn
New York,2010-09-18,9.556517389157989,autumn
New York,2010-09-19,17.099950617564243,autumn
New York,2010-09-20,18.19939223403193,autumn
New York,2010-09-21,13.731486944280096,autumn
New York,2010-09-22,14.08569044799089,autumn
New York,2010-09-23,7.268667196205402,autumn
New York,2010-09-24,13.213414590504826,autumn
New York,2010-09-25,16.103888552774457,autumn
New York,2010-09-26,13.63875434806455,autumn
New York,2010-09-27,9.363358060070324,autumn
New York,2010-09-28,14.825504370500765,autumn
New York,2010-09-29,11.347096402983578,autumn
New York,2010-09-30,14.238723437111302,autumn
New York,2010-10-01,20.87727300231068,autumn
New York,2010-10-02,10.113817291564228,autumn
New York,2010-10-03,5.2262213995559925,autumn
New York,2010-10-04,2.5321360440835328,autumn
New York,2010-10-05,7.032547147501092,autumn
New York,2010-10-06,15.383345404223444,autumn
New York,2010-10-07,20.678142770814425,autumn
New York,2010-10-08,13.25936227924868,autumn
New York,2010-10-09,11.55918134519549,autumn
New York,2010-10-10,17.728115626871023,autumn
New York,2010-10-11,17.277864759572687,autumn
New York,2010-10-12,14.668820544099942,autumn
New York,2010-10-13,19.408345129554085,autumn
New York,2010-10-14,22.2771646258264,autumn
New York,2010-10-15,17.16607340108471,autumn
New York,2010-10-16,9.765410549417432,autumn
New York,2010-10-17,17.450178147814626,autumn
New York,2010-10-18,11.51908989706327,autumn
New York,2010-10-19,12.367327983013038,autumn
New York,2010-10-20,14.374961959068031,autumn
New York,2010-10-21,10.274159909931116,autumn
New York,2010-10-22,12.87239731978061,autumn
New York,2010-10-23,13.277656048907273,autumn
New York,2010-10-24,14.193639699203816,autumn
New York,2010-10-25,21.53985497234271,autumn
New York,2010-10-26,18.64047522129439,autumn
New York,2010-10-27,16.479282190314635,autumn
New York,2010-10-28,14.361909940224441,autumn
New York,2010-10-29,15.756259853777836,autumn
New York,2010-10-30,12.180583759749403,autumn
New York,2010-10-31,16.85841536745577,autumn
New York,2010-11-01,9.97510941135701,autumn
New York,2010-11-02,19.679141002686535,autumn
New York,2010-11-03,15.274961922220747,autumn
New York,2010-11-04,14.280229964677982,autumn
New York,2010-11-05,23.22251717044292,autumn
New York,2010-11-06,24.65992507211913,autumn
New York,2010-11-07,14.234276860945698,autumn
New York,2010-11-08,9.081689110151755,autumn
New York,2010-11-09,15.31052531523073,autumn
New York,2010-11-10,17.310796480433527,autumn
New York,2010-11-11,23.3682400535656,autumn
New York,2010-11-12,17.354350329713753,autumn
New York,2010-11-13,16.679846912313756,autumn
New York,2010-11-14,18.685305227866785,autumn
New York,2010-11-15,14.458605122804997,autumn
New York,2010-11-16,14.170887115498822,autumn
New York,2010-11-17,12.605815362264241,autumn
New York,2010-11-18,7.813506668714359,autumn
New York,2010-11-19,14.019007123642018,autumn
New York,2010-11-20,14.266971885199668,autumn
New York,2010-11-21,25.567080230411232,autumn
New York,2010-11-22,24.8994348634804,autumn
New York,2010-11-23,14.08854800070986,autumn
New York,2010-11-24,11.066025290280374,autumn
New York,2010-11-25,12.966443261144377,autumn
New York,2010-11-26,13.887163296751835,autumn
New York,2010-11-27,8.636611455300567,autumn
New York,2010-11-28,15.98010756602033,autumn
New York,2010-11-29,4.77560331210338,autumn
New York,2010-11-30,3.764853358453774,autumn
New York,2010-12-01,4.730626892613332,winter
New York,2010-12-02,-6.834064002943259,winter
New York,2010-12-03,-1.0720206511036192,winter
New York,2010-12-04,-2.5428710989032837,winter
New York,2010-12-05,9.428174666457377,winter
New York,2010-12-06,0.15584334314805434,winter
New York,2010-12-07,-3.566406279527798,winter
New York,2010-12-08,3.142210714019302,winter
New York,2010-12-09,-3.1088738486654317,winter
New York,2010-12-10,-0.5540483329854302,winter
New York,2010-12-11,0.24152325706249472,winter
New York,2010-12-12,4.912185750211206,winter
New York,2010-12-13,-3.676704112607313,winter
New York,2010-12-14,-4.454818668218722,winter
New York,2010-12-15,0.9658502116683166,winter
New York,2010-12-16,-0.300128779569624,winter
New York,2010-12-17,0.1666149738718559,winter
New York,2010-12-18,3.7166726996942474,winter
New York,2010-12-19,-5.714512070289195,winter
New York,2010-12-20,-0.7025621438029601,winter
New York,2010-12-21,0.35624762853795394,winter
New York,2010-12-22,6.733626011921986,winter
New York,2010-12-23,-2.032903681824702,winter
New York,2010-12-24,-1.8552571117709866,winter
New York,2010-12-25,-2.9070490728145906,winter
New York,2010-12-26,-1.7626460556642796,winter
New York,2010-12-27,-7.98633977805757,winter
New York,2010-12-28,3.834972007017347,winter
New York,2010-12-29,4.78281189280713,winter
New York,2010-12-30,1.2743967560641976,winter
New York,2010-12-31,-1.2029921069452767,winter
New York,2011-01-01,-5.276984941135509,winter
New York,2011-01-02,0.5533931352346982,winter
New York,2011-01-03,-4.9775525469932305,winter
New York,2011-01-04,-4.671081079471439,winter
New York,2011-01-05,4.85749219771379,winter
New York,2011-01-06,2.6251398643463366,winter
New York,2011-01-07,2.664677015780983,winter
New York,2011-01-08,-3.537872634167109,winter
New York,2011-01-09,5.365987359646564,winter
New York,2011-01-10,-12.87025618605324,winter
New York,2011-01-11,4.35527549037122,winter
New York,2011-01-12,-2.193850653110533,winter
New York,2011-01-13,6.814797905671681,winter
New York,2011-01-14,6.752568648219207,winter
New York,2011-01-15,-0.9784736473665913,winter
New York,2011-01-16,2.24548964753289,winter
New York,2011-01-17,5.118566640278205,winter
New York,2011-01-18,-5.2748839876893525,winter
New York,2011-01-19,3.5867838183309875,winter
New York,2011-01-20,-2.8331088738352896,winter
New York,2011-01-21,-8.0234374756754,winter
New York,2011-01-22,12.446204981756823,winter
New York,2011-01-23,-5.4163082374410845,winter
New York,2011-01-24,-1.494335070675681,winter
New York,2011-01-25,-4.6899610215112375,winter
New York,2011-01-26,-5.582785004448711,winter
New York,2011-01-27,6.845872114784638,winter
New York,2011-01-28,7.741643892718977,winter
New York,2011-01-29,-4.01643932102443,winter
New York,2011-01-30,3.5723352665184556,winter
New York,2011-01-31,-5.767451835077527,winter
New York,2011-02-01,-5.181199840452122,winter
New York,2011-02-02,6.965403715589917,winter
New York,2011-02-03,11.661139364618673,winter
New York,2011-02-04,7.556446023572222,winter
New York,2011-02-05,-1.4865846975923014,winter
New York,2011-02-06,8.42648999280283,winter
New York,2011-02-07,-1.1569277375989804,winter
New York,2011-02-08,4.815402679976144,winter
New York,2011-02-09,-2.024535220449597,winter
New York,2011-02-10,-8.788833662012506,winter
New York,2011-02-11,5.570426604660984,winter
New York,2011-02-12,7.351542609420083,winter
New York,2011-02-13,8.049268125651084,winter
New York,2011-02-14,1.6293980072893086,winter
New York,2011-02-15,10.395384532757205,winter
New York,2011-02-16,2.4729256553080607,winter
New York,2011-02-17,3.392730657201776,winter
New York,2011-02-18,-3.44093689130891,winter
New York,2011-02-19,2.432900663317822,winter
New York,2011-02-20,6.12861350478212,winter
New York,2011-02-21,2.2771252948548386,winter
New York,2011-02-22,4.368744659099578,winter
New York,2011-02-23,-1.517560729143049,winter
New York,2011-02-24,1.3182903188591968,winter
New York,2011-02-25,2.2782965359011165,winter
New York,2011-02-26,4.31504434306021,winter
New York,2011-02-27,-12.24426945480917,winter
New York,2011-02-28,7.868678538539932,winter
New York,2011-03-01,16.039233336136643,spring
New York,2011-03-02,4.614546857803297,spring
New York,2011-03-03,-0.18426120094808418,spring
New York,2011-03-04,13.28147877938315,spring
New York,2011-03-05,18.530792872181816,spring
New York,2011-03-06,15.533413330261068,spring
New York,2011-03-07,8.380623694747268,spring
New York,2011-03-08,14.226125197247821,spring
New York,2011-03-09,9.716280567371042,spring
New York,2011-03-10,9.653791664697597,spring
New York,2011-03-11,9.413933332244207,spring
New York,2011-03-12,16.57924168059221,spring
New York,2011-03-13,21.380914530044553,spring
New York,2011-03-14,10.394389416906366,spring
New York,2011-03-15,12.99229240173581,spring
New York,2011-03-16,8.840248893377165,spring
New York,2011-03-17,12.754861737023642,spring
New York,2011-03-18,11.947746228658149,spring
New York,2011-03-19,-1.2185400800688484,spring
New York,2011-03-20,4.067544799491931,spring
New York,2011-03-21,12.794228293536364,spring
New York,2011-03-22,4.327266078139881,spring
New York,2011-03-23,12.395049446648088,spring
New York,2011-03-24,8.234586801780761,spring
New York,2011-03-25,1.8760303171361983,spring
New York,2011-03-26,14.292503073448865,spring
New York,2011-03-27,2.887910153725448,spring
New York,2011-03-28,9.333520130554051,spring
New York,2011-03-29,-4.084378122731557,spring
New York,2011-03-30,13.07191746997605,spring
New York,2011-03-31,10.692805773197158,spring
New York,2011-04-01,1.2827528789606895,spring
New York,2011-04-02,17.96486947415754,spring
New York,2011-04-03,4.618601202253789,spring
New York,2011-04-04,4.054896592416124,spring
New York,2011-04-05,13.835885807981006,spring
New York,2011-04-06,14.97614927482423,spring
New York,2011-04-07,8.896685140463413,spring
New York,2011-04-08,14.594336003318992,spring
New York,2011-04-09,5.524260903207685,spring
New York,2011-04-10,18.025379795634027,spring
New York,2011-04-11,8.001697014492485,spring
New York,2011-04-12,13.383987428423865,spring
New York,2011-04-13,6.3628113428595725,spring
New York,2011-04-14,3.787048648576949,spring
New York,2011-04-15,5.232674495721421,spring
New York,2011-04-16,3.6778647338608774,spring
New York,2011-04-17,17.953927494190516,spring
New York,2011-04-18,10.119848368692272,spring
New York,2011-04-19,3.381648732031942,spring
New York,2011-04-20,18.324813254047204,spring
New York,2011-04-21,7.952810478861976,spring
New York,2011-04-22,11.979581924622208,spring
New York,2011-04-23,4.619237259906248,spring
New York,2011-04-24,17.48954512605276,spring
New York,2011-04-25,14.820826587558583,spring
New York,2011-04-26,12.915712915606472,spring
New York,2011-04-27,0.7058237694668197,spring
New York,2011-04-28,3.0770219907309615,spring
New York,2011-04-29,8.799171801956742,spring
New York,2011-04-30,9.426484549736948,spring
New York,2011-05-01,6.227493598087936,spring
New York,2011-05-02,10.328093229212001,spring
New York,2011-05-03,12.656696246639932,spring
New York,2011-05-04,16.406685592210657,spring
New York,2011-05-05,9.226297080310173,spring
New York,2011-05-06,17.228488438330796,spring
New York,2011-05-07,0.9521342775262696,spring
New York,2011-05-08,8.395419527446407,spring
New York,2011-05-09,9.708328428948656,spring
New York,2011-05-10,4.933781765543195,spring
New York,2011-05-11,11.316004321725853,spring
New York,2011-05-12,12.396947713158015,spring
New York,2011-05-13,7.626980251183528,spring
New York,2011-05-14,11.602620212951221,spring
New York,2011-05-15,-1.4121922615610565,spring
New York,2011-05-16,11.767402701134733,spring
New York,2011-05-17,11.398011521264939,spring
New York,2011-05-18,16.480235151616473,spring
New York,2011-05-19,3.942459321196826,spring
New York,2011-05-20,11.439949073373457,spring
New York,2011-05-21,8.75434678469013,spring
New York,2011-05-22,18.822140236015027,spring
New York,2011-05-23,13.789281148098702,spring
New York,2011-05-24,7.92705910548298,spring
New York,2011-05-25,5.483006143730289,spring
New York,2011-05-26,9.610063412663468,spring
New York,2011-05-27,9.277074492886763,spring
New York,2011-05-28,3.6331604301599674,spring
New York,2011-05-29,10.275760621950479,spring
New York,2011-05-30,9.616175946312865,spring
New York,2011-05-31,11.734921303485082,spring
New York,2011-06-01,21.76357152622007,summer
New York,2011-06-02,27.48869271515457,summer
New York,2011-06-03,26.950428491492197,summer
New York,2011-06-04,26.06777493405584,summer
New York,2011-06-05,22.340841796455404,summer
New York,2011-06-06,16.06131589659561,summer
New York,2011-06-07,20.888701813843223,summer
New York,2011-06-08,26.240940997098324,summer
New York,2011-06-09,18.564554548699466,summer
New York,2011-06-10,22.890581936710188,summer
New York,2011-06-11,31.49193288269422,summer
New York,2011-06-12,14.190999540675282,summer
New York,2011-06-13,24.810468724476472,summer
New York,2011-06-14,26.309956853349615,summer
New York,2011-06-15,22.597219640107653,summer
New York,2011-06-16,23.269318719577477,summer
New York,2011-06-17,23.094742443397653,summer
New York,2011-06-18,19.905456637671765,summer
New York,2011-06-19,26.119755757493085,summer
New York,2011-06-20,27.58530523383247,summer
New York,2011-06-21,29.11716351275436,summer
New York,2011-06-22,23.910849456203216,summer
New York,2011-06-23,25.156378458222846,summer
New York,2011-06-24,25.23729711760398,summer
New York,2011-06-25,27.288311796039856,summer
New York,2011-06-26,27.948079471097614,summer
New York,2011-06-27,27.600679730423067,summer
New York,2011-06-28,23.24802639227935,summer
New York,2011-06-29,27.570946281999944,summer
New York,2011-06-30,24.527938972033425,summer
New York,2011-07-01,35.338834259130046,summer
New York,2011-07-02,16.132976184248083,summer
New York,2011-07-03,27.778553265500996,summer
New York,2011-07-04,24.523139996612628,summer
New York,2011-07-05,25.13650959408479,summer
New York,2011-07-06,27.43371395391361,summer
New York,2011-07-07,22.912645297021406,summer
New York,2011-07-08,20.086577877279765,summer
New York,2011-07-09,22.650691616156813,summer
New York,2011-07-10,30.358856582995244,summer
New York,2011-07-11,20.84178184634977,summer
New York,2011-07-12,31.201559982963175,summer
New York,2011-07-13,32.19634213083183,summer
New York,2011-07-14,25.608538573157322,summer
New York,2011-07-15,26.56711257588546,summer
New York,2011-07-16,17.932385065516787,summer
New York,2011-07-17,33.15633851989537,summer
New York,2011-07-18,25.196352993086833,summer
New York,2011-07-19,19.828730531976095,summer
New York,2011-07-20,32.51041428782733,summer
New York,2011-07-21,22.10089762977969,summer
New York,2011-07-22,29.966689309115747,summer
New York,2011-07-23,26.636365893839073,summer
New York,2011-07-24,26.100430769170583,summer
New York,2011-07-25,28.39346390265141,summer
New York,2011-07-26,19.57965677646092,summer
New York,2011-07-27,31.033934019773042,summer
New York,2011-07-28,19.414012895384527,summer
New York,2011-07-29,23.603304939626504,summer
New York,2011-07-30,28.201647949883466,summer
New York,2011-07-31,20.48511002444827,summer
New York,2011-08-01,22.076212983473134,summer
New York,2011-08-02,19.437174931571633,summer
New York,2011-08-03,27.21262673709153,summer
New York,2011-08-04,27.06891589661633,summer
New York,2011-08-05,35.01062979140805,summer
New York,2011-08-06,24.09064112928447,summer
New York,2011-08-07,26.28250604544684,summer
New York,2011-08-08,29.761522087185067,summer
New York,2011-08-09,24.529146716594337,summer
New York,2011-08-10,27.85153552612212,summer
New York,2011-08-11,35.60273519873502,summer
New York,2011-08-12,32.22062764916133,summer
New York,2011-08-13,26.41987997522843,summer
New York,2011-08-14,23.579652526472522,summer
New York,2011-08-15,21.12398892795409,summer
New York,2011-08-16,17.989366827825705,summer
New York,2011-08-17,21.654859147328523,summer
New York,2011-08-18,28.91116041604616,summer
New York,2011-08-19,22.883439291354335,summer
New York,2011-08-20,22.005225025430242,summer
New York,2011-08-21,31.493037773457523,summer
New York,2011-08-22,11.781465770019427,summer
New York,2011-08-23,31.06816491107741,summer
New York,2011-08-24,31.294262831397543,summer
New York,2011-08-25,28.320517242038957,summer
New York,2011-08-26,21.450995970145417,summer
New York,2011-08-27,18.068793488314473,summer
New York,2011-08-28,23.4731845366492,summer
New York,2011-08-29,23.494687093866183,summer
New York,2011-08-30,28.918277237533598,summer
New York,2011-08-31,26.37426015084834,summer
New York,2011-09-01,13.690272835931006,autumn
New York,2011-09-02,16.320392775629152,autumn
New York,2011-09-03,19.089988500250623,autumn
New York,2011-09-04,17.382492860641914,autumn
New York,2011-09-05,7.031148417472798,autumn
New York,2011-09-06,16.830370977646353,autumn
New York,2011-09-07,10.16203797927843,autumn
New York,2011-09-08,7.913281460478342,autumn
New York,2011-09-09,11.110033368979757,autumn
New York,2011-09-10,17.64005930535391,autumn
New York,2011-09-11,6.303419447818561,autumn
New York,2011-09-12,9.875856768731717,autumn
New York,2011-09-13,23.21713236621003,autumn
New York,2011-09-14,13.559363760712749,autumn
New York,2011-09-15,31.84724216191404,autumn
New York,2011-09-16,24.36579990243861,autumn
New York,2011-09-17,11.103233781220315,autumn
New York,2011-09-18,11.479713656763867,autumn
New York,2011-09-19,24.097669646329763,autumn
New York,2011-09-20,9.999753356015002,autumn
New York,2011-09-21,19.7343832080876,autumn
New York,2011-09-22,7.950377257657214,autumn
New York,2011-09-23,6.531040558097306,autumn
New York,2011-09-24,12.326172559068805,autumn
New York,2011-09-25,12.20744652682333,autumn
New York,2011-09-26,19.654721013722277,autumn
New York,2011-09-27,20.708648043337057,autumn
New York,2011-09-28,13.122721534202,autumn
New York,2011-09-29,16.070790546451917,autumn
New York,2011-09-30,7.6625551031273895,autumn
New York,2011-10-01,20.53594718662563,autumn
New York,2011-10-02,14.823683165803732,autumn
New York,2011-10-03,16.276171576736647,autumn
New York,2011-10-04,12.702687690853306,autumn
New York,2011-10-05,22.543013416978617,autumn
New York,2011-10-06,13.22397780571068,autumn
New York,2011-10-07,10.644326872965694,autumn
New York,2011-10-08,8.154848331355254,autumn
New York,2011-10-09,13.665141865203587,autumn
New York,2011-10-10,15.50846926732653,autumn
New York,2011-10-11,11.578639940161116,autumn
New York,2011-10-12,15.52815685747849,autumn
New York,2011-10-13,10.110725280562775,autumn
